【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
越前市,ややそう思う,,あまりそうは思わない,新幹線を利用する機会がない,ややそう思う,人の流れが出来るので,そう思う,,そう思う,,どちらかといえば評価している,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる",,"交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）",3,3,,6,,5,,50～59歳,男性
福井市,そうは思わない,関西方面へのアクセスがとても悪く来るのも行くのも不便,そうは思わない,帰省の際とても不便になった,あまりそうは思わない,,ややそう思う,,ややそう思う,,どちらかといえば評価している,,どちらともいえない,,観光客の消費によって飲食業や宿泊業が潤う,,"交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光イベント, 観光マップやパンフレット, 飲食施設, 体験施設",2,2,,6,,6,,40～49歳,女性
鯖江市,そうは思わない,雷鳥としらさぎ特急がなくなったので,とてもそう思う,乗換えが不便に感じる,あまりそうは思わない,北陸新幹線のPRのおかげで恐竜や越前海岸がメディアに取り上げられているから,とてもそう思う,福井の良い所はまだまだたくさんあると思うので、それを知ってもらいたいです。,とてもそう思う,観光が盛んになると経済が活性化すると思う,どちらかといえば評価している,アピールがイマイチな気もします,とても好ましい,福井の良さや利便性が認知されれば移住を考える人も増えると思うから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 移住・定住のきっかけとなる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 飲食施設, 体験施設",5,2,サンドームでイベントがあっても公共の支援がなくボランティアに任せているから,6,自然が美しく、穏やかな人柄の人も多いこと,3,福祉や医療面で充分なサポートがしてもらえるか不安,50～59歳,女性
福井市,そう思う,福井駅付近に住んでいるため、観光の方が増え、レンタカー利用の方が増え、道などを聞かれることが増えました,そう思う,長野など知り合いを尋ねる際など、北陸新幹線を利用する機会が増えました,そう思う,,そう思う,福井県にも楽しい場所、美味しいものなど誇れるものがたくさんあることを多くの人に知ってほしいため,そう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）",5,5,,10,,10,,40～49歳,女性
おおい町,あまりそうは思わない,敦賀からかなり遠いので,ややそう思う,東京へのルートが増えた,そう思う,,そう思う,,そう思う,,どちらかといえば評価している,,好ましい,,観光客の消費によって飲食業や宿泊業が潤う,,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 宿泊施設、土産物屋, 観光案内所、観光ガイド",4,3,,7,,5,,40～49歳,女性
永平寺町,とてもそう思う,人が動くため経済が活性化する,とてもそう思う,関東へのアクセスが良くなった,そう思う,関東方面のアクセスが良くなったから,とてもそう思う,福井の魅力を大いに感じてほしい,とてもそう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント",3,3,,8,,7,,50～59歳,男性
美浜町,ややそう思う,,全くそうは思わない,,ややそう思う,,とてもそう思う,,あまりそうは思わない,,どちらかと言えば評価していない,,どちらともいえない,,観光客の消費によって飲食業や宿泊業が潤う,,治安の悪化,,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化",3,2,,2,"物価高騰　低所得、子供ありの方には給付金あるが、それ以外の独身単身世帯にはなく、不公平。
年収に応じた給付などにしてほしい",2,期待できない,40～49歳,女性
福井市,ややそう思う,一瞬は人が来たのかなと思います。ただリピートは少なそうなので。,そうは思わない,大阪方面の利用が多かったので、めっきり旅行に行かなくなりました。,ややそう思う,一回でもお金は落としてくれるのかなと,とてもそう思う,人が増えてほしいから,全くそうは思わない,住んでくれる人を増やすべき,どちらともいえない,最近は力を入れているように感じ、イベントなども楽しませてもらっているが、そもそもの新幹線との接続、駅から観光地までの交通網の確保などが、ごちゃごちゃしていて分かりにくいから。,どちらかと言えば好ましい,知ってくれる人が増えることは良いことだと思うが、それが何度来たいという印象を与えていれば…だと思う,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 宿泊施設、土産物屋, 駐車場, 体験施設",3,1,子育てをし始めて、不便だと感じることが増えたから。,3,親戚が近くにいるのでその点において住んでいるが、住みにくさがとてもある。,1,教育の多様性がなく、選択肢を増やしてあげられないのではないかと不安だから,30～39歳,女性
小浜市,そう思う,,そう思う,,そう思う,,とてもそう思う,,とてもそう思う,,評価している,,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,観光スポットを結ぶ交通機関,5,4,,6,,7,,30～39歳,女性
福井市,そう思う,関東方面からの観光客が増えたと感じる,そう思う,新しいお店が増えた,そう思う,経済的効果が期待できる,そう思う,認知度が上がる,そう思う,素敵な観光地を広めたい,どちらかといえば評価している,まだまだできそうなことかありそう,好ましい,問５と同じ,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 宿泊施設、土産物屋, 駐車場",4,4,,9,,9,,50～59歳,男性
福井市,そう思う,ミニエなど、新しい施設ができて賑わっているから。,そう思う,関東へ行きやすくなったので嬉しい。,そう思う,観光客が来れば店も町も賑わってより活性化するから。,そう思う,福井の魅力を沢山の方に知ってもらえると嬉しい。,ややそう思う,観光都市として有名になるのは難しいかと思うけれど、移住先の候補に入れてもらえるよう魅力を発信していくといいと思います。,評価している,観光案内所設置やおもてなし隊などの取り組みをしているところ。,好ましい,福井の魅力を知ってもらえる機会になるから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 移住・定住のきっかけとなる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 宿泊施設、土産物屋",4,4,大きな渋滞なく町に行けるし、住みやすいから,8,駅徒歩圏内に住んでいるので便利,8,ますます便利になっているだろう期待をこめて,40～49歳,女性
