【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
勝山市,ややそう思う,,ややそう思う,,ややそう思う,,そう思う,,そう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 駐車場",4,4,,6,,2,,30～39歳,女性
福井市,ややそう思う,福井駅周辺が整備された,あまりそうは思わない,福井駅から関西方面への乗り換えが不便だと感じるから,ややそう思う,,ややそう思う,,そう思う,,どちらかといえば評価している,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,特に心配はない,,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 宿泊施設、土産物屋, 駐車場",3,3,,8,,8,,40～49歳,女性
坂井市,そう思う,,ややそう思う,,そう思う,,とてもそう思う,,とてもそう思う,,どちらともいえない,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化, 日常生活に影響が出るほどの不安",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 宿泊施設、土産物屋, 駐車場",3,4,,7,,8,,30～39歳,無回答
鯖江市,ややそう思う,,あまりそうは思わない,,ややそう思う,,ややそう思う,,ややそう思う,,どちらかといえば評価している,,どちらかと言えば好ましい,,"まちに賑わいが生まれる, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"飲食施設, 宿泊施設、土産物屋",4,4,,7,,7,,40～49歳,男性
鯖江市,あまりそうは思わない,地元民からすると関西、東海方面へのアクセスが悪くなった。また、東京方面から長野や富山、金沢を通過してまでわざわざ来る人が多くなると思えない。,あまりそうは思わない,東海、関西へ行くのが乗り換え時間でも費用でもより多くかかるようになった,ややそう思う,都市部では体験できないものが福井には多くある。自然環境、食べ物、人との触れ合いなど。福井はまだ、予算やインフラ面で京都や金沢ほど街づくりや街のあり方を観光に振っていない感じられるが、だからこそ、他の都市と同じようになっていかなくて良いと思うし、その方が街の個性が残り続けると思う。また、そういた良さが伝われば、それを目指した来福者も増えそうだし、地元民にも地元愛が強くなると思う。,とてもそう思う,生まれ育った地は好きです。,あまりそうは思わない,観光のための街になってほしくない。一番は地元民のための街であって欲しい。地元を大事にしているところにこそ、人は集まるのではないか。,どちらともいえない,観光振興についての知識がありません。,どちらともいえない,観光客に向けたお店や商店が生まれていくことで、元からある街並みが壊れていかなければいいと思う。例えが適切から分かりませんが、京都の四条通などはここ10年で国が変わったかのような様相になってしまいました。京都の台所たる錦市場では、もう京都人は食材を買いません。そういう場所ではなくなってしまいました。一方、イスタンブールのバザールは、観光客向けの部分と地元民が使う部分を明確に分けていました。そういう棲み分けができるのであれば良いと思います。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",京都がいい例だと思っています。,その他,4,5,,7,,6,まちづくりを考えている人たちが、真剣に地元民のためのことを考えてくれていると感じる場面が少なくなった気がする。「観光地のために」ではなく、まず地元民ののために予算を投じて欲しい。公園のトイレ、ベンチ、子育て施設の設備、学校の給食費など。,40～49歳,男性
小浜市,あまりそうは思わない,"小浜に新幹線が通っていない
敦賀市から小浜に来るには不便だから",ややそう思う,東京　富山　長野に行きやすくなった,そう思う,経済の活性化になるし　人の交流が増えるから,とてもそう思う,福井には都会にない魅力があるから,そう思う,福井の食や自然を知って欲しいから,どちらかと言えば評価していない,何をしているか良くわからない,好ましい,活気づく,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 観光客との交流が生まれる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,騒音やごみの増加,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光マップやパンフレット, 宿泊施設、土産物屋, 観光案内所、観光ガイド",3,3,観光地がそれほど多くないから,8,生活しやすいから,8,今より暮らしやすくなっていると思うので,60～69歳,女性
福井市,そう思う,,そう思う,,そう思う,,そう思う,,そう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）",3,3,,7,,7,,50～59歳,女性
小浜市,ややそう思う,観光客が増えて、地元が潤うと思う,あまりそうは思わない,福井の方にはあんまりいかないと思うから,そう思う,経済が回るから,とてもそう思う,田舎だけど、とてもいいところなので。来て良かったと思ってもらいたい,そう思う,食べ物もおいしいし。自然も豊かで景色も綺麗だから。,どちらともいえない,宣伝があまり上手くないのではと思う,好ましい,賑やかになる,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",いろんなことが活性化すると思う,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",いつもは静かだから,"観光イベント, 観光マップやパンフレット",4,4,自然が豊かだし、何より食べ物が美味しい,8,京都にも近いし。自然が豊かで食べ物が美味しい,8,良い所だと思うから,60～69歳,女性
坂井市,あまりそうは思わない,通過点の町だから,あまりそうは思わない,,ややそう思う,経済効果は多少あると思うから,ややそう思う,福井の良さを知ってもらえるから,そう思う,,どちらかといえば評価している,,どちらともいえない,マナ―の悪い人もいるから,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光案内所、観光ガイド, 駐車場",3,3,,6,車がないと移動手段がない点は不便だと感じる,6,,60～69歳,女性
坂井市,ややそう思う,関東方面から来やすくなった。,そうは思わない,関西、名古屋方面がとっても不便。,ややそう思う,福井県は良いところだとわかってもらえる。,そう思う,旅先で、地元の方がいい人だとその県の印象も良くなる。ようこそという気持ちで接したい。,ややそう思う,たくさんの方に来ていただきたい。でも混むのは嫌。勝手です。,どちらともいえない,お金の使い方が下手なような気がする。インバウンドに力を入れなくても国内の人が行きたいと思うようなお金の使い方があれば…。昔キッザニアというのがありました。子供が集まっていいかも。,どちらかと言えば好ましい,観光地の方が喜ぶならそれでいいと思う。,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",良い意味で注目されるといいと思う。,"騒音やごみの増加, 治安の悪化",田舎だと思って馬鹿にされないよう、毅然とした対応ができますように。,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド",3,3,観光資源が少ないので、ちょっと寂しい。,6,あまり希望がないので、その日その日を生きてる感じがする。そもそも幸せとはなんだろうと考えてしまう。でも、坂井市にはお世話になっている感謝の気持ちはある。,6,元気でいられますように。,60～69歳,女性
